seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1
458,0 4 5 3 7 9 6 1 2 8,0.0003691422736623505,0.007630818236725555,0.001950074425539753,0.0023947093020378098,1.089198998113769e-05,0.002010022156191238,0.00019786165423125947,0.00042840137640838273,0.06004921900749576,0.5967547805985628,0.22870230217661575,0.3803746761350448
5121,7 4 5 2 0 9 3 1 6 8,0.0004907424706191185,0.007581311059451193,0.0018187555962321169,0.002420012195892629,1.7086729980942195e-05,0.00201841237146865,0.00018989331521569963,0.0004627297759974125,0.07357913027172383,0.6089853059099751,0.23999540977372022,0.3834322971852191
5221,0 4 2 3 1 9 7 8 5 6,0.0004198446181835898,0.007960974243415827,0.0015636916605763632,0.0025485152125486535,1.3647689058944262e-05,0.0021313444126694362,0.0001443096735330857,0.0004691041920715563,0.06512879533615365,0.6431246796659355,0.20792892682790293,0.40666793670809903
5321,0 9 1 8 7 6 2 5 3 4,0.00037641165915316846,0.007604684793964628,0.0017332292251082183,0.0027445144296814033,1.175732200656768e-05,0.0020128422278157566,0.0002068960789617506,0.0005802946381057618,0.0633012545324748,0.641512748311004,0.2639404449488316,0.435393806103904
5421,3 5 2 1 7 8 9 6 0 4,0.0005338217166266021,0.008108993769120058,0.0017885922807236037,0.0025262727683023475,1.5095692097577765e-05,0.002250780421813171,0.00019861228773510275,0.0004141921655801854,0.06499423638734916,0.6427473828350198,0.2584831741944412,0.3789612938984674
5521,3 1 5 9 7 2 6 8 4 0,0.0004615903815697559,0.007964636206714533,0.0018119442199559849,0.0024767253778318825,1.6362271986881693e-05,0.0021196784296703738,0.00020301198708036204,0.0004801710888788354,0.07315987423455492,0.6357056593667253,0.2552118307816762,0.41042388283393577
5621,0 5 2 8 4 1 7 3 9 6,0.000423028183264497,0.007877825912445353,0.0016082144899483655,0.0020075776814830835,1.4566752960796128e-05,0.0021153254950387937,0.00016951560237507478,0.00032211436338633456,0.06972962145683281,0.6129638445848503,0.24165768513647687,0.33998176359114207
5721,6 4 7 9 3 8 0 2 1 5,0.0003736701078517421,0.007987511592908543,0.0017161558099300451,0.002321860371439602,1.1029341668725097e-05,0.0021541376569380257,0.0001772186922279848,0.000411835270740026,0.05859358085660133,0.619069185958245,0.23015666845768473,0.3836706154709013
5821,8 1 4 9 0 3 5 2 6 7,0.0004105599798910407,0.008131317384708774,0.0015833751169855885,0.002496890090565811,1.3653074895465378e-05,0.0022153730964965235,0.00015949328789841867,0.00043378992137404245,0.06817952469028025,0.6208504565329622,0.23194072438443136,0.37930589918755375
5451,8 1 0 6 7 4 3 9 5 2,0.00039205462660972507,0.007716713279678053,0.0017825472279110696,0.002495802051948745,1.1180627370358385e-05,0.0020659415508876046,0.00016569881741223792,0.0004684247487749585,0.05870656262353916,0.6348361573148339,0.2115579464068294,0.3832372155174619
5452,0 4 6 1 7 8 9 5 2 3,0.00044481587423215226,0.007773412917813945,0.0019156171576543536,0.002151974794244689,1.6835224058982224e-05,0.002137688969703372,0.00021674546276373002,0.0003812627613882254,0.07624209239803324,0.6637899258244765,0.24987301702998138,0.3639085546385077
5453,2 5 4 9 3 8 7 6 1 0,0.0004210475417405887,0.008235588905158804,0.0018723456377064576,0.0019244367045886622,1.5039962027413906e-05,0.002243552896098682,0.0001846215237472007,0.0003227111526769236,0.07142142295546318,0.6466907566049871,0.23098224676581375,0.3549590581771681
5454,6 7 9 3 1 4 2 8 5 0,0.00042305632563150125,0.007823604349754916,0.0016740329779255205,0.002682517334058217,1.3817392728174039e-05,0.0020550331500746558,0.00015630082718329246,0.0005386645843890032,0.06643973483180074,0.6226275023545055,0.21746834273066423,0.44264886565700007
5455,5 6 8 9 3 1 0 2 4 7,0.0003624507322471584,0.007935467731885982,0.0017739745960159538,0.002011892082278314,1.1696183823593387e-05,0.002168178910760962,0.00019737304469458252,0.000332364951427139,0.06524947420707615,0.6697326211644952,0.2477785074531128,0.34271083429283045
5456,0 7 6 1 4 8 3 5 2 9,0.00045113887294047215,0.00797388513796696,0.002150540472867943,0.002242507254776552,1.3320467336027068e-05,0.0021532851182464664,0.00024657200919008193,0.00036481996629570725,0.06386071591900143,0.6419625839693551,0.2564070391991239,0.3652321191476403
5457,5 0 2 6 3 8 7 9 4 1,0.00047937242310272174,0.008129499507394996,0.0019364514876248852,0.0022261079439833864,1.6290584113318855e-05,0.002225291671574244,0.000217470129585244,0.0003571221050804778,0.07080804036593874,0.643704378104592,0.2539317080354181,0.3647149173836009
5458,9 8 1 5 6 7 4 2 0 3,0.0006091518829438707,0.008166985145081612,0.0014286047062850348,0.0021060517153232423,2.0704695734289225e-05,0.0022452667323933483,0.000133469084525467,0.0003288506255913583,0.07703511803120931,0.6442634888104529,0.21316603944938226,0.3430590505428356
3001,8 3 6 9 0 7 2 1 5 4,0.00032110914492593966,0.00790220477381699,0.0018417575507863164,0.0027149539450047606,8.708029241617976e-06,0.00213444034973721,0.0001662245187056979,0.0005749874543469805,0.055141899135189076,0.6574071370170111,0.220217522769794,0.4392905425315542
3002,8 3 2 6 0 5 1 4 7 9,0.0003545405309221516,0.007926522053126713,0.0018316524818145945,0.0025838838297995424,1.0047144924901812e-05,0.0021381491038145847,0.0001942269376342003,0.00047249647091900576,0.05932006022114458,0.6478484476580285,0.2447442049283061,0.3992900921632872
3003,8 2 4 3 6 7 5 1 9 0,0.00040150450786663943,0.007516685118422281,0.0016429571610871634,0.0023305081198224946,1.3363700177004362e-05,0.0019812438786937685,0.00015989699752700062,0.00044324225798127674,0.0689280678685666,0.6424661362249969,0.22545632101539517,0.410167108516428
3004,5 0 2 4 9 8 7 6 3 1,0.00042791186642913097,0.0074107273838505535,0.0017728614177343037,0.002230224350591272,1.2417819601275462e-05,0.0019574288080731173,0.00021107025096066989,0.0004406769380988842,0.06370790870278784,0.6442705012163112,0.2699504716916107,0.40592745263510166
3005,3 9 6 5 1 8 0 7 4 2,0.00038435159050872477,0.007686847031398068,0.0017114912744299773,0.002141036551433246,1.2116319964796717e-05,0.002081367765763595,0.00018728248301745003,0.00038898293272548513,0.06229500682844779,0.6058447342372443,0.24143216002314913,0.3761213886774245
3006,1 4 8 3 0 9 2 6 7 5,0.00037719605526957976,0.007631975350463465,0.0016538631390980657,0.0022970934978496747,1.1769293768453301e-05,0.0020594024629026738,0.0001593257909702312,0.0003977321859176071,0.06275922973428405,0.6043866738392266,0.2151822682856031,0.3863234304489146
3007,2 7 6 0 1 4 5 3 8 9,0.0004030597048912122,0.007946119056202794,0.0017994464612499607,0.0024244379652433755,1.1991178282065967e-05,0.0021655584263069916,0.00017279610598425275,0.0004090609516257568,0.06108705829138388,0.6352820067665612,0.2201840548066253,0.3797209068829814
3008,8 4 1 3 9 6 5 7 2 0,0.0003770866091537385,0.007986319629968857,0.0021887375551687322,0.002582141526924096,1.2653470877185802e-05,0.0021475289803337036,0.0002292426037674967,0.0005143541404335208,0.06806443624830957,0.68486062271574,0.25284974855257114,0.421175520095278
3009,6 5 7 1 3 0 4 9 2 8,0.00035646977333706885,0.008032410814506622,0.002074907872809467,0.0028950567790144554,9.824708049341671e-06,0.0021699924524825115,0.00023752404567916764,0.0005451457465455686,0.05644071189072406,0.6130282300143273,0.2600190577633922,0.38775873256576315
3010,2 0 8 4 9 1 7 6 5 3,0.0003886072273179927,0.007752709101987774,0.0017974596244742466,0.002446918673526092,1.254418177377564e-05,0.0021027759861708896,0.00019804761678850387,0.0004597660395212891,0.06503081001687362,0.6982301810192718,0.2531450057740456,0.3951726412742748
3011,4 5 6 7 3 2 1 9 8 0,0.0004262433224310743,0.0080656833209343,0.0020249676745981,0.0022420922272421806,1.3037015579125383e-05,0.0021530218629531826,0.00019276985309287794,0.00040745899559114775,0.06273582056181645,0.6206708936572982,0.23043183048159663,0.38487085771536156
3012,2 3 6 4 8 7 0 9 1 5,0.0003849924294467688,0.007898384458636198,0.0015927218547112027,0.0024688268860286458,1.2757703248544664e-05,0.0021789333150704624,0.000163855981534066,0.0004532184152627405,0.0680702553222423,0.6669774401254461,0.23494797680528473,0.39257149186327495
3013,5 8 3 7 2 1 6 0 9 4,0.00036583748031853596,0.007889283645689341,0.0018172139805839348,0.0031937470304386657,1.0726076125675224e-05,0.0021422486157748203,0.0001924972803118691,0.0006746467370679356,0.058943378165370236,0.6193730054447748,0.24732726725104368,0.4929720708466485
3014,8 5 9 1 7 4 2 3 6 0,0.0003736726418583372,0.007484979108903029,0.0016890741134090686,0.002623586185357021,1.0773336530745845e-05,0.00205090565936262,0.0001684192967008204,0.00045295171402386634,0.05862893795276672,0.6361868291386598,0.22489347845068455,0.407930028791064
3015,4 7 0 2 8 3 1 6 9 5,0.00042612953988774445,0.007939832989096637,0.0016303230016072778,0.0026607121570402627,1.5449388445164978e-05,0.0021493658331469246,0.0001705901708476178,0.0005308256670532413,0.07179827719177402,0.6557012652784336,0.2393085292876202,0.40881104256478146
