seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1
3007,2 3 4 0 1,0.002003069153772277,0.018334408131961577,0.004489428552432194,0.007636266129478998,3.9970292316787446e-05,0.0027428880765373513,0.0002883457477388902,0.0010407100923349453,0.030368577040703833,0.24356448592637617,0.09627961729036616,0.18815329498589903
3008,4 3 1 2 0,0.0021207017620903435,0.019386676373193527,0.005167804270269144,0.010529313874489663,7.35578687371558e-05,0.003077174597964413,0.0003647628930676719,0.0017148686166836885,0.04712590247893374,0.26197886796683667,0.1103127148923057,0.2215053462935036
3009,2 4 1 3 0,0.0011850982405098322,0.02009140740225678,0.004442119238310362,0.011853989187925235,2.489706624436347e-05,0.003189959497438138,0.00029617451174048854,0.0017920356869388222,0.02904311297004055,0.25593610026349,0.10253362791825202,0.24329322721024915
3010,4 0 2 1 3,0.0022861339585790986,0.01835953671935819,0.006040912065409948,0.008829220337278738,6.142094464258854e-05,0.002708960253021957,0.00045526655169849235,0.001410187350573768,0.038763113581757304,0.24605295937503047,0.11452285908028582,0.2226360307219753
3011,1 2 4 3 0,0.0019417332310219535,0.019729616629196693,0.005203186004872794,0.009345469020767551,5.8143239142682615e-05,0.00307442673207774,0.00036762976275136995,0.001398994118378262,0.04089088060996123,0.24678270414896755,0.10263050773982964,0.20438978981950198
3012,0 4 3 1 2,0.0014737881169690223,0.02008464359660597,0.005588199899817136,0.010595005376639884,3.201307899651352e-05,0.003231265689155664,0.00045503795048213683,0.0019223272709057546,0.03119388308954766,0.25939198549633247,0.1196506721543085,0.2466278140447288
3013,1 4 3 0 2,0.0016219968476115427,0.021688688100467226,0.00545332512971749,0.00819169024362784,4.2709885983531515e-05,0.003679779584570543,0.00042987729460453316,0.001050276697212921,0.035469560970859425,0.2660543299651113,0.12499799656197892,0.1775663439851129
3014,4 3 2 1 0,0.0012321455854762775,0.019441297041767957,0.006162475445731319,0.007846301130286573,2.4654454945395732e-05,0.003028386725675002,0.0006327880309629706,0.0010681010690196478,0.028317850668595615,0.25775238664343986,0.15158762311215873,0.18887260611654072
3015,0 4 2 3 1,0.001653023822773706,0.01960241920498649,0.005209585542670514,0.008448448981778484,5.6212894922844106e-05,0.0031232050262972365,0.0003757488861330959,0.0013904926413626467,0.04489957346506993,0.25403777971864633,0.11440566673036562,0.221837989792469
3016,4 1 2 0 3,0.0020122956264633195,0.020620678686638902,0.0041474664206953065,0.009013837615712396,5.3355601619718975e-05,0.003375828199463499,0.00026873909804981283,0.001141651229839358,0.03986910780342714,0.2619242274381148,0.09981316539245011,0.18811845721564555
3017,3 4 1 2 0,0.0012094624436300462,0.019930296110684875,0.00374672806915243,0.01035904980311513,2.7292345067482498e-05,0.0031769405415732954,0.0002173875692189781,0.0017991318051086707,0.03170874733396455,0.2562670342143943,0.09301190796053647,0.23979444735616354
3018,3 1 4 0 2,0.0011552341080277378,0.019224900918715315,0.005079639788531632,0.009736262308842052,2.0371637068923926e-05,0.0030204298377181807,0.00033681029261724087,0.0016714970590999232,0.025511283539525538,0.25204094519222736,0.10228872972419203,0.24730209803117478
3019,4 1 2 0 3,0.0024310882220139633,0.019280543667534417,0.004169092068209089,0.0071620023470166045,7.31648471219271e-05,0.003084412530667466,0.00030080309234106387,0.0009937115732613132,0.043768129730795184,0.26347897483828087,0.10741061245171209,0.18974362780875895
3020,4 1 3 0 2,0.0011820303560215993,0.01991999589556637,0.004798262720584865,0.011875415844649783,1.99847262304327e-05,0.0032126703184371165,0.0003598659735154338,0.00242707429942864,0.025293100643958285,0.265836080284265,0.11331137390591027,0.30492171125431417
3021,2 0 1 3 4,0.0012572863872537183,0.020219470371270518,0.004395737309920546,0.008144006568781163,2.711563466710774e-05,0.0033149203644028346,0.0003037693338081469,0.0012969628064931845,0.029205583842796198,0.2656044584321081,0.1039299736649116,0.22242705964582415
3022,1 2 0 3 4,0.0015303308322838403,0.019445750676342948,0.004645576348247095,0.009725931916792302,4.589076194826375e-05,0.003054055500705278,0.0003119314040704985,0.00132696924510034,0.040144292725421055,0.25449871925015777,0.10238403423413617,0.196736177092743
3023,1 0 3 4 2,0.0010472108137452691,0.021096618845737956,0.004046310255254391,0.008763239933492427,1.7946065896011948e-05,0.003394398604170013,0.00023813344761295787,0.0011970227571062328,0.02361136385661178,0.25001952344955314,0.08960824185983952,0.2043962105090596
3024,0 1 3 2 4,0.001385148508594347,0.01855445175010227,0.007046648244223456,0.008265878717006847,3.348783712310186e-05,0.002885800218758346,0.000776431422568289,0.0011908391278797254,0.03246405445317795,0.26893537851303334,0.15930043244703862,0.21136913595921042
3025,2 3 4 0 1,0.001910729507640055,0.017171112582869432,0.004717901757008198,0.010657604646629912,3.8377662591044594e-05,0.0025516007425667757,0.0003194438361927897,0.0016284005535375315,0.03137486181468228,0.24718956961170452,0.10148541810494682,0.21974390584553985
3026,3 0 4 1 2,0.002042517941205021,0.020372343575078087,0.004942142767764434,0.011004439532563713,5.3577200729596755e-05,0.0033723082520378442,0.00037185162853234604,0.0018495004050108107,0.03940995035968334,0.26586161064727687,0.11519229234084875,0.24576017583743406
3027,1 3 2 0 4,0.002016154702345232,0.019066030892473163,0.006550283305098515,0.00975860731333556,6.0107705291888e-05,0.003044647281940886,0.000530485088250502,0.0012406403671694406,0.041131535007439365,0.26705458978282615,0.12596915716259854,0.2016626112252011
3028,0 4 2 3 1,0.004409414022108845,0.019831901128683167,0.004679603321505161,0.008751018803078058,0.00025678646615277193,0.0031852210739323427,0.00033047284854797543,0.0010386791349745463,0.08178464237239685,0.25494414901924295,0.10673416776708329,0.17319236222242862
