seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1,gmm_rel_L1_median,kde_rel_L1_median,rnade_rel_L1_median,realnvp_rel_L1_median,gmm_rmse_median,kde_rmse_median,rnade_rmse_median,realnvp_rmse_median,gmm_ise_median,kde_ise_median,rnade_ise_median,realnvp_ise_median
935,9 2 4 1 7 0 8 5 6 3,17941.976163259937,18051.91039999774,18019.11372323079,17270.0541459302,883.1163141490844,994.1680707251305,924.3864219039835,795.4560469673058,0.7645193884851906,0.9431284169129808,0.7246929095614604,0.7054388094608197,0.6188190700733835,0.8877585506048512,0.533530884779231,0.5435261000807345,0.03264847569929529,0.051907466456557895,0.031216183300384826,0.0307903447226805,0.01466580245559894,0.0375759408025525,0.012146714967988075,0.012419745443312959
936,8 5 7 4 6 3 0 1 9 2,35354.86670414791,35400.92980207509,35339.531921625254,32843.73480222964,1565.7697101163287,1626.084262311854,1509.5191091893062,1205.7423408833124,0.8135361952220467,1.0294260325340396,0.7410642586587852,0.6768246764895935,0.6243067698527889,0.8909035302342969,0.4580378608756034,0.48385446930555515,0.029698840936747004,0.04441926554226271,0.02139141987488119,0.024024713310723162,0.013051002387527955,0.03193533337701407,0.006894462586740421,0.00907969477341616
937,7 2 3 5 6 9 1 0 8 4,30027.387021701703,30174.43566702127,30124.939882434188,29146.04792044856,1128.2955602433701,1294.8804315190534,1188.6277661144961,984.4781892214091,0.767173938619367,1.0155336126038714,0.7181465072651394,0.5642549700645304,0.5988318378589875,0.89948455795743,0.5068702065441172,0.40593876524841455,0.030868459203226433,0.05010407463699816,0.0291862559806098,0.019428096612931336,0.013589058618304775,0.03810107650323319,0.011642369184530878,0.0057217199585278345
938,0 5 3 8 1 4 7 6 2 9,159292.36203172643,159325.46319333016,159325.43341845775,159081.46719781848,2383.1039203236755,2554.048224350591,2548.703810140937,2299.485460152459,0.7508745921866053,0.9754800445135575,0.8581720038419004,0.6077813612055339,0.6170581584501045,0.8950905905669675,0.6943885893383227,0.44953704908508024,0.03042638610685731,0.04760792431039166,0.03053861966577809,0.022683513941402746,0.013605022071315219,0.035566417311869006,0.013550362611671345,0.007856835699135296
939,9 6 7 8 1 2 4 5 3 0,43354.12700229756,43414.35267997212,43414.37555526413,42830.71360669248,1259.305765042674,1379.8334656983095,1380.0342870744516,1101.0914706348576,0.7710121542802696,1.0429234733197559,1.1005189724562272,0.6466414215184402,0.6133236525637138,0.8767844477618687,0.9714682016260779,0.45341511824213965,0.027366993918599595,0.038280812223154055,0.05265629864305242,0.020675609754456606,0.01288028292040944,0.02704386284434874,0.04815971780024673,0.007412805430058255
940,2 4 3 6 7 8 9 5 0 1,30796.288201694697,30909.567721988144,30909.593460322547,30246.022749575455,1133.0753559487516,1266.158223441264,1265.9655808821458,1107.430667377908,0.7403109914684667,0.9337566901780441,1.1309271227089819,0.6875424408075697,0.5965262258443438,0.8796946161202661,0.8997702494558686,0.4216617459224578,0.02753366522103988,0.04049620699501029,0.04110167523448254,0.019574443131995703,0.012324902192430393,0.02861572114643931,0.030385910063252038,0.005665837215426608
941,3 5 6 1 9 4 7 2 0 8,58881.523593734164,58904.31123600448,58904.32345713148,57611.08260111401,1507.4707892275308,1613.963181730613,1613.9981102875436,1305.6910171376915,0.7550797082003188,0.9182062703125222,1.1312559893432743,0.6010348483859004,0.6146955304135403,0.890410506794047,0.9487509436189276,0.45611545979949675,0.030400525338979346,0.04595291272063866,0.05481910424299164,0.021256176504088082,0.013407934116128277,0.033495861417587064,0.04705145849983107,0.006829852190137974
942,1 6 7 9 8 4 2 5 3 0,30273.028791788525,30326.816630647078,30326.727552643966,29599.58381740253,1200.135921262044,1294.1623812565226,1289.8784857289356,1039.6516997650813,0.7462347975010012,0.8926997102793571,0.8426744451664279,0.664763140432348,0.6262656513628232,0.8918306107082798,0.7207018895681974,0.5107769642326726,0.03476552805303842,0.05220607765928658,0.03465846554070322,0.029601935138982294,0.016351406081791482,0.03717812821213968,0.017170348531696408,0.011640081189677999
943,7 8 4 9 1 0 3 5 6 2,26928.718370904095,26993.238952655807,26993.241126648496,25968.716588030085,1227.2526730354261,1329.2362894557414,1328.1087359404385,1788.6056721102982,0.786592858122095,0.9411472536334357,0.9773928918287047,0.7278141262992536,0.6285287551427302,0.8879019368687422,0.8202365721376308,0.4402853401122215,0.031190092731103295,0.03933295085132432,0.03616954580508891,0.019368156247163506,0.01485908758625485,0.02847613011031351,0.02264610846039513,0.0062005667023500724
944,6 4 7 5 3 9 2 8 1 0,36032.39718178101,36078.30309516766,36078.26354555126,35677.23639438661,1419.105374595208,1504.5428839237236,1501.547464865254,1413.714802620869,0.7743118622559234,0.9594017796320707,0.9330615611907473,0.6360888831792444,0.6309746472582498,0.8971843768149137,0.7653553967753974,0.46040253884336957,0.03027809076079848,0.044297728194969854,0.03296932919528358,0.021288092478524853,0.013736081200970217,0.03318128047708365,0.017888333767062864,0.006822824923088266
