seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1,gmm_rel_L1_median,kde_rel_L1_median,rnade_rel_L1_median,realnvp_rel_L1_median,gmm_rmse_median,kde_rmse_median,rnade_rmse_median,realnvp_rmse_median,gmm_ise_median,kde_ise_median,rnade_ise_median,realnvp_ise_median
601,7 0 11 18 17 8 3 14 15 19 6 13 2 10 1 5 4 12 16 9,59546687205.62602,59546697771.258965,59546499289.77949,59488482947.27712,792249447.2373115,792277884.5755789,792049387.8102868,784493141.8419801,1.1531948673598302,1.1466629824216577,1.0169356285624356,1.0787658607516961,0.9365562004988353,0.9961710445058582,0.7663368335546816,0.7882553883976031,0.005604446661812075,0.006824958124040635,0.004214944773420784,0.004545254957899553,0.004384568865539375,0.006494049308117153,0.0024382973631464026,0.002870927842271382
602,7 6 17 1 5 18 15 13 11 0 10 14 3 2 4 19 12 16 8 9,439032098560.19794,439032105024.92035,439031899610.5139,439002663619.7948,4068095808.3831553,4068151110.3263345,4067702564.107626,4064621615.848689,1.1599590357003806,1.0682796752035404,0.9967200557070702,1.032977100199585,0.934734551495509,0.9963553965675402,0.7290995237010758,0.7724392138173164,0.0052639633909154476,0.006572901775183487,0.003722342531000206,0.003941035618965433,0.004194780651021341,0.006336856126692978,0.002086343236387727,0.002217571590678219
603,1 7 15 9 12 18 19 2 14 5 0 13 4 10 17 3 16 6 8 11,18571730392053.234,18571730392906.867,18571730392906.867,18571563600857.895,133023523587.24805,133023537621.79285,133023537584.47462,133015674608.94902,1.0938335909879215,1.020397639089702,1.117169581444061,1.056313640909325,0.9506963041484273,0.996712826621149,0.967107445062025,0.7909440315510419,0.005746147665726518,0.0075960011099067805,0.006354855746241208,0.004462664861518894,0.004494927849971313,0.007319918225924822,0.005356342271168138,0.0026724850000884965
604,0 4 11 13 15 16 10 19 1 3 18 6 14 2 5 9 17 7 8 12,2199855296555.447,2199855297137.52,2199855297137.3135,2199855147257.83,20026460746.909214,20026470753.01107,20026470085.756493,20025482938.85307,1.2307651980123413,1.075714390434383,1.2520031872127093,1.0759358038241271,0.9469231784563901,0.997617118305258,0.9038296577380883,0.7639988813994935,0.005487597794853809,0.007361234662133977,0.0055041133862626405,0.004208464658565114,0.004432528253723636,0.007234774245799486,0.0038199377215981946,0.002456663814552223
605,6 16 18 9 3 7 11 17 0 14 15 2 5 12 1 8 4 19 13 10,316254773482.7707,316254792517.95856,316254739997.3701,316218112508.4837,3226352424.03903,3226437985.420598,3226217656.2460885,3220541371.470655,1.0969083730275744,1.0261873163208857,1.0291483338054261,1.116698438840722,0.9386701998082427,0.9970192143728178,0.7536640157923713,0.7656235349135632,0.005388558977391294,0.006924968170226218,0.0038455929658512875,0.004025695726949878,0.004191470323879901,0.006707292847122792,0.0020945072926557566,0.0023379287347409586
606,18 2 19 7 8 11 10 0 13 17 4 3 15 14 1 16 12 9 6 5,53759073695.54221,53759095931.89458,53759095931.89535,53676722496.82725,564311457.5303385,564388630.5920062,564388630.6028873,557101728.9927579,1.1222756156502844,1.12580671676846,1.0036965012926986,0.9679223251234548,0.9339161846073392,0.9971300239462249,0.9999991643281684,0.7676701547156417,0.005615539952299799,0.007113441251098538,0.00741711319154672,0.004304232622149498,0.004189712516654327,0.006894152349361084,0.007417095848056875,0.002454350963515646
607,17 7 1 18 4 16 0 19 11 9 12 14 10 5 2 3 8 13 15 6,2040528812161.8022,2040528817540.1123,2040528816536.1052,2040166399448.2551,16111023608.502892,16111062998.929335,16111011184.806059,16090883527.991125,1.2137474536333772,1.01638009946639,0.9301833328157789,1.0136185096307657,0.9366259563182769,0.9965713709470547,0.7664548605688539,0.7726188589782412,0.005749359911624794,0.00677651341985435,0.003978414801378406,0.004038330004563875,0.004324220187366336,0.006499867637761906,0.0021888536031283694,0.002330144131867222
608,16 6 4 12 0 14 18 9 2 11 15 7 17 10 19 1 3 8 5 13,29297931939.28177,29297956347.329094,29297955416.380165,29141022944.852127,521710573.8861531,521751914.3423994,521739393.9422623,514663919.45631355,1.1306337874792947,1.0196045566621088,0.9981252184857536,1.1770219417731522,0.9314490851222601,0.9966527663119316,0.8394038044182371,0.7735743847525932,0.005347879836592829,0.006839173899025119,0.004525498814127091,0.003947728837546202,0.0040807242001436985,0.006553732862182651,0.002957013620457023,0.0022970856967956294
609,19 14 10 15 17 8 5 6 0 12 4 16 7 3 18 11 13 9 1 2,259795832378.09955,259795839671.3252,259795835971.32242,259475049018.4134,2177099567.752559,2177150828.895369,2176987408.0541124,2166682994.102226,1.118689204937069,1.021665332567377,0.9375081958082278,0.9877164783427034,0.9337265546924547,0.9974877985718271,0.7285913375361075,0.7930241046362159,0.005350228023742375,0.006593256638635234,0.004017718117691979,0.004009201589264478,0.0040200542909978425,0.0064533932542756405,0.002269135424878127,0.00241311818514915
610,4 2 6 13 17 11 19 7 18 10 0 8 16 15 1 9 5 14 12 3,497181577233.1235,497181584747.9761,497181584747.9735,496880502239.21295,5163295716.996528,5163353250.408038,5163353194.171263,5154404660.416011,1.1850627404935896,1.0746154903625156,2.23598082387531,1.2904492304059796,0.9365310984137174,0.9966300740065621,0.9702305706377676,0.7990725585981888,0.005804556165050859,0.007156217751211551,0.006285954421635799,0.004461565344388638,0.004483822116198629,0.0068477614710102455,0.005215466049716334,0.002785908830574729
